| ra_number  |of_number  |se_number  |race_id|office_id|ra_num_winners|rt_number  |rt_party_name|of_description  |ot_number  |ot_name |se_name |of_scope|race_order |el_date |ra_uncontested|ra_tabulate|st_postal|
|  45871|  42003|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1210|20041102| 0|  1|TX   |
|  45872|  42004|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1250|20041102| 0|  1|TX   |
|  45873|  42005|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1280|20041102| 0|  1|TX   |
|  45874|  42006|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1310|20041102| 0|  1|TX   |
|  45875|  42007|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1340|20041102| 0|  1|TX   |
|  45876|  42008|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1370|20041102| 0|  1|TX   |
|  45877|  42009|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1400|20041102| 0|  1|TX   |
|  45878|  42010|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1430|20041102| 0|  1|TX   |
|  45879|  42011|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1460|20041102| 0|  1|TX   |
|  45880|  42012|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1490|20041102| 0|  1|TX   |
|  45881|  42013|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1530|20041102| 0|  1|TX   |
|  45882|  42014|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1560|20041102| 0|  1|TX   |
|  45883|  42015|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1590|20041102| 0|  1|TX   |
|  45884|  42016|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1620|20041102| 1|  0|TX   |
|  45885|  42017|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1650|20041102| 0|  1|TX   |
|  45886|  42018|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1690|20041102| 0|  1|TX   |
|  45887|  42019|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1720|20041102| 0|  1|TX   |
|  45888|  42020|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1760|20041102| 0|  1|TX   |
|  45889|  42021|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1790|20041102| 0|  1|TX   |
|  45890|  42022|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1820|20041102| 0|  1|TX   |
|  45891|  42023|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1850|20041102| 0|  1|TX   |
|  45892|  42024|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1880|20041102| 0|  1|TX   |
|  45893|  42025|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1910|20041102| 0|  1|TX   |
|  45894|  42026|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1940|20041102| 0|  1|TX   |
|  45895|  42027|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   1970|20041102| 0|  1|TX   |
|  45896|  42028|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   2010|20041102| 0|  1|TX   |
|  45897|  42029|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   2050|20041102| 0|  1|TX   |
|  45899|  42031|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   2120|20041102| 0|  1|TX   |
|  45900|  42032|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   2140|20041102| 0|  1|TX   |
|  46329|  45001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |130|20041102| 0|  1|UT   |
|  46373|  46001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |140|20041102| 0|  1|VT   |
|  46374|  46002|  0|G  |H| 1|  7| ||  3|U.S. House  ||S   |190|20041102| 0|  1|VT   |
|  46375|  46004|  0|G  |G| 1|  7| ||  4|Governor||S   |230|20041102| 0|  1|VT   |
|  47001|  47002|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |140|20041102| 0|  1|VA   |
|  47003|  47003|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |150|20041102| 0|  1|VA   |
|  47005|  47004|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |180|20041102| 0|  1|VA   |
|  47007|  47005|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |210|20041102| 0|  1|VA   |
|  47009|  47006|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |240|20041102| 0|  1|VA   |
|  47011|  47007|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |270|20041102| 1|  0|VA   |
|  47013|  47008|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |300|20041102| 0|  1|VA   |
|  47015|  47009|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |330|20041102| 0|  1|VA   |
|  47017|  47010|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |360|20041102| 0|  1|VA   |
|  47019|  47011|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |390|20041102| 0|  1|VA   |
|  47021|  47129|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |420|20041102| 0|  1|VA   |
|  47179|  42030|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   2080|20041102| 0|  1|TX   |
|  48004|  48001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |120|20041102| 0|  1|WA   |
|  48008|  48003|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |280|20041102| 0|  1|WA   |
|  48009|  48004|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |290|20041102| 0|  1|WA   |
|  48011|  48005|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |330|20041102| 0|  1|WA   |
|  48013|  48006|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |370|20041102| 0|  1|WA   |
|  48015|  48007|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |410|20041102| 0|  1|WA   |
|  48017|  48008|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |460|20041102| 0|  1|WA   |
|  48020|  48009|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |710|20041102| 0|  1|WA   |
|  48022|  48010|  0|G  |G| 1|  7| ||  4|Governor||S   |880|20041102| 0|  1|WA   |
|  48530|  47118|  0|G  |I| 1| 13| || 38|Amendment   ||S   |370|20041102| 0|  1|UT   |
|  48732|  42861|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   2170|20041102| 0|  1|TX   |
|  48733|  42863|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |   2210|20041102| 0|  1|TX   |
|  49136|  49008|  0|G  |G| 1|  7| ||  4|Governor||S   |280|20041102| 0|  1|WV   |
|  49273|  49004|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |190|20041102| 0|  1|WV   |
|  49274|  49005|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |220|20041102| 0|  1|WV   |
|  49275|  49006|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |250|20041102| 0|  1|WV   |
|  50040|  20004|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |620|20041102| 0|  1|WI   |
|  50044|  20005|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |660|20041102| 0|  1|WI   |
|  50048|  20006|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |700|20041102| 0|  1|WI   |
|  50052|  20007|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |750|20041102| 0|  1|WI   |
|  50056|  20008|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |790|20041102| 0|  1|WI   |
|  50060|  20009|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |840|20041102| 0|  1|WI   |
|  50064|  20010|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |880|20041102| 0|  1|WI   |
|  50068|  20011|  0|G  |H| 1|  7| ||  3|U.S. House  ||L   |930|20041102| 0|  1|WI   |
|  50806|  20192|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |149|20041102| 0|  1|WI   |
|  51401|  51129|  0|G  |H| 1|  7| ||  3|U.S. House  ||S   |160|20041102| 0|  1|WY   |

